X	Y	Species	Type	Dbh	Height	vigorous	sawlog	YearsInfested	Growth	treeclass
46.2952	44.9585	Paper_Birch	Adult	30.1947	21.9395	1	1	4	5.2	1
193.976	194.458	Subalpine_Fir	Adult	30.1526	20.1274	0	1	0	4.6	3
7.06177	28.0029	Black_Cottonwood	Adult	30.098	22.6054	0	1	3	1.1	3
16.449	49.4385	Western_Hemlock	Adult	29.9878	25.6685	0	1	1	2.2	3
158.167	76.5991	Hybrid_Spruce	Adult	29.9658	16.1818	1	1	0	0.6	1
141.107	87.3779	Black_Cottonwood	Adult	29.9094	22.5424	0	0	0	0.4	4
18.3655	106.775	Hybrid_Spruce	Adult	29.8276	16.1353	1	0	2	2.1	2
25.3662	147.314	Amabilis_Fir	Adult	29.7968	25.616	0	1	0	9.9	3
174.994	72.1741	Amabilis_Fir	Adult	29.7928	25.6149	0	1	0	6.6	3
74.054	124.42	Black_Cottonwood	Adult	29.7311	22.4824	1	0	3	1.6	2
151.245	5.10254	Subalpine_Fir	Adult	29.7012	19.9687	0	0	0	11.1	4
9.76562	187.72	Amabilis_Fir	Adult	29.6579	25.5775	0	1	0	15	3
169.568	60.3699	Lodgepole_Pine	Adult	29.6054	24.5411	1	0	3	2.2	2
36.0291	1.00708	Paper_Birch	Adult	29.4086	21.6689	1	1	3	1.3	1
73.3398	145.984	Western_Hemlock	Adult	29.3579	25.4931	1	0	1	6.1	2
34.1431	24.7314	Lodgepole_Pine	Adult	29.3539	24.4637	1	1	5	3.9	1
199.371	156.976	Subalpine_Fir	Adult	29.3338	19.8376	0	1	0	1.7	3
111.89	25.5493	Paper_Birch	Adult	29.2926	21.6282	0	1	0	3.6	3
40.5151	28.7415	Amabilis_Fir	Adult	29.2343	25.4579	0	1	0	9.2	3
110.84	29.3152	Western_Redcedar	Adult	29.1852	25.3543	0	1	4	24.7	3
103.308	164.563	Western_Hemlock	Adult	29.1663	25.4384	0	1	4	5.9	3
148.053	133.557	Paper_Birch	Adult	29.0634	21.5473	1	0	4	5.6	2
136.267	67.7246	Western_Hemlock	Adult	29.0283	25.3986	0	0	4	10.6	4
178.015	145.557	Lodgepole_Pine	Adult	29.0265	24.3612	0	1	5	0.4	3
165.729	133.893	Paper_Birch	Adult	29.0118	21.5289	1	0	2	11.1	2
170.825	20.7703	Paper_Birch	Adult	29.0045	21.5263	1	0	0	3.7	2
195.917	49.1394	Western_Hemlock	Adult	28.9987	25.39	0	1	0	5	3
177.496	115.186	Subalpine_Fir	Adult	28.9523	19.6997	0	0	0	3.2	4
102.997	7.56836	Amabilis_Fir	Adult	28.9514	25.3762	0	1	0	8	3
79.6997	125.714	Lodgepole_Pine	Adult	28.9337	24.3318	1	0	4	2.4	2
14.4775	130.17	Subalpine_Fir	Adult	28.8632	19.6672	1	1	0	12.8	1
75.8118	50.47	Western_Hemlock	Adult	28.8422	25.3443	1	1	3	9.5	1
151.813	70.7886	Subalpine_Fir	Adult	28.8422	19.6595	0	1	3	6.7	3
128.888	63.7573	Amabilis_Fir	Adult	28.797	25.331	0	0	0	11.1	4
168.292	118.292	Hybrid_Spruce	Adult	28.7762	15.776	1	1	0	8.8	1
185.931	79.3701	Subalpine_Fir	Adult	28.7653	19.6314	0	1	0	11.9	3
151.636	159.241	Lodgepole_Pine	Adult	28.6996	24.257	1	0	4	8.7	2
38.0981	105.444	Trembling_Aspen	Adult	28.6154	18.9624	1	1	3	0.7	1
69.574	151.202	Hybrid_Spruce	Adult	28.6108	15.7186	1	0	5	9.8	2
88.4949	165.308	Amabilis_Fir	Adult	28.605	25.2742	0	0	0	9.9	4
64.4714	30.3589	Western_Hemlock	Adult	28.5464	25.2567	1	0	5	4.9	2
77.9175	94.0369	Western_Redcedar	Adult	28.5416	25.1641	1	0	4	6.2	2
114.954	145.471	Western_Redcedar	Adult	28.4024	25.122	0	1	1	14.7	3
181.494	95.4712	Hybrid_Spruce	Adult	28.3881	15.641	0	1	4	11.4	3
129.7	83.1299	Black_Cottonwood	Adult	28.3542	22.0018	0	0	4	9.5	4
184.857	91.0767	Western_Redcedar	Adult	28.3304	25.1	0	1	3	11.8	3
79.0283	81.2012	Black_Cottonwood	Adult	28.3112	21.9863	1	0	3	3.4	2
67.6025	175.391	Black_Cottonwood	Adult	28.0981	21.9091	1	0	1	7.2	2
187.75	88.2446	Paper_Birch	Adult	28.0832	21.192	0	0	2	0.5	4
145.392	159.485	Lodgepole_Pine	Adult	28.0591	24.0473	1	0	1	10.5	2
59.5764	96.0999	Trembling_Aspen	Adult	28.0154	18.7395	1	1	3	5.6	1
0.787354	67.4988	Lodgepole_Pine	Adult	27.9898	24.0242	1	0	1	2.2	2
93.9453	67.4561	Amabilis_Fir	Adult	27.9095	25.0625	0	1	0	6.3	3
66.8579	165.387	Black_Cottonwood	Adult	27.8409	21.8149	0	1	2	9.6	3
17.0776	105.554	Western_Hemlock	Adult	27.8323	25.0385	0	0	4	14.6	4
64.5386	174.213	Trembling_Aspen	Adult	27.8207	18.6661	0	0	5	0.3	4
63.6658	117.535	Lodgepole_Pine	Adult	27.6804	23.9197	1	0	0	6	2
105.829	157.025	Black_Cottonwood	Adult	27.6285	21.7363	1	0	1	5.7	2
56.2561	193.231	Western_Redcedar	Adult	27.5961	24.8706	1	1	0	9.3	1
144.879	170.807	Western_Redcedar	Adult	27.5662	24.861	0	0	4	22.2	4
58.3008	110.004	Lodgepole_Pine	Adult	27.5644	23.8801	1	1	0	5.9	1
50.6348	66.4795	Subalpine_Fir	Adult	27.4896	19.1534	0	1	0	5.8	3
15.2222	26.5442	Amabilis_Fir	Adult	27.4152	24.9063	0	1	0	11.2	3
151.3	100.049	Subalpine_Fir	Adult	27.4146	19.1246	0	0	0	7.9	4
158.862	27.1667	Trembling_Aspen	Adult	27.3795	18.4982	1	0	2	5.7	2
192.81	173.029	Hybrid_Spruce	Adult	27.3651	15.2791	0	0	3	5	4
179.108	173.303	Amabilis_Fir	Adult	27.3248	24.8773	1	1	0	4.7	1
92.2241	138.77	Lodgepole_Pine	Adult	27.1899	23.7504	1	1	4	0.7	1
101.215	69.3787	Lodgepole_Pine	Adult	27.0917	23.7159	0	1	0	9.1	3
1.15967	99.1211	Western_Redcedar	Adult	27.0508	24.6932	0	1	0	2.4	3
123.09	65.5579	Western_Redcedar	Adult	27.0486	24.6925	1	0	2	11.3	2
152.148	169.208	Subalpine_Fir	Adult	27.005	18.9661	0	1	0	5.9	3
191.016	152.826	Trembling_Aspen	Adult	26.9931	18.3491	0	1	4	6.5	3
70.9412	151.074	Western_Hemlock	Adult	26.9037	24.7395	1	0	0	10.6	2
168.28	64.1663	Trembling_Aspen	Adult	26.7511	18.2547	1	1	4	6	1
177.155	29.1626	Western_Hemlock	Adult	26.6144	24.6428	0	1	0	4.4	3
135.901	113.452	Subalpine_Fir	Adult	26.5845	18.8009	0	0	0	5.9	4
184.558	133.105	Subalpine_Fir	Adult	26.5738	18.7966	0	1	0	11.8	3
130.402	102.631	Trembling_Aspen	Adult	26.5604	18.1798	0	0	0	6.7	4
98.7	113.019	Amabilis_Fir	Adult	26.4774	24.5963	0	1	0	6.7	3
16.8701	86.8958	Amabilis_Fir	Adult	26.4551	24.5887	0	0	0	0.1	4
72.0642	117.883	Lodgepole_Pine	Adult	26.2115	23.3984	1	0	0	0	2
91.6077	164.447	Paper_Birch	Adult	26.1591	20.4507	0	1	3	0.7	3
23.4131	39.5142	Subalpine_Fir	Adult	26.1453	18.6257	0	1	0	0.8	3
15.3381	68.8416	Amabilis_Fir	Adult	25.9805	24.4245	0	1	0	1.6	3
105.121	96.4417	Amabilis_Fir	Adult	25.961	24.4176	0	1	0	3.6	3
15.0879	16.2659	Western_Redcedar	Adult	25.9573	24.3189	1	0	1	8.5	2
38.1958	199.561	Paper_Birch	Adult	25.9036	20.3477	1	1	0	1.1	1
140.552	58.1909	Western_Redcedar	Adult	25.9009	24.2989	0	1	4	10.9	3
182.709	83.905	Western_Hemlock	Adult	25.8966	24.395	0	0	2	7.6	4
103.693	29.8462	Amabilis_Fir	Adult	25.849	24.3781	0	1	0	4.4	3
148.657	34.4299	Trembling_Aspen	Adult	25.8176	17.8835	1	0	2	4.6	2
175.818	90.9851	Hybrid_Spruce	Adult	25.7568	14.6916	0	0	3	8.3	4
44.3481	146.716	Black_Cottonwood	Adult	25.7391	21.003	1	1	3	4.5	1
198.431	16.3879	Western_Redcedar	Adult	25.7132	24.2318	0	0	2	1.5	4
194.415	180.652	Paper_Birch	Adult	25.5243	20.1926	0	0	2	4.1	4
76.9714	168.878	Black_Cottonwood	Adult	25.4962	20.9041	1	0	3	4	2
90.1978	17.0593	Lodgepole_Pine	Adult	25.4025	23.0925	1	0	3	6.1	2
103.302	181.396	Subalpine_Fir	Adult	25.1871	18.234	0	1	0	8.2	3
24.1516	122.345	Subalpine_Fir	Adult	25.1749	18.229	0	0	0	7.8	4
65.3809	110.986	Hybrid_Spruce	Adult	25.1639	14.4691	1	0	2	1.6	2
57.1716	136.169	Western_Hemlock	Adult	25.0626	24.0926	1	1	0	11.1	1
182.733	180.237	Black_Cottonwood	Adult	25.032	20.7121	0	1	2	4	3
58.8379	172.76	Subalpine_Fir	Adult	25.0244	18.1662	0	1	0	11.3	3
4.06494	199.231	Western_Hemlock	Adult	24.9515	24.0511	1	1	5	10.2	1
118.036	57.0435	Amabilis_Fir	Adult	24.8669	24.0193	0	1	0	0.8	3
190.265	172.699	Western_Redcedar	Adult	24.7986	23.8934	0	0	2	0.9	4
8.75244	37.7075	Trembling_Aspen	Adult	24.7662	17.4514	1	0	2	1	2
6.89087	39.5203	Amabilis_Fir	Adult	24.7052	23.9581	0	0	0	2.8	4
167.847	76.6663	Western_Redcedar	Adult	24.5239	23.7879	1	1	4	1.2	1
194.885	196.576	Western_Hemlock	Adult	24.5227	23.8882	0	0	1	10.8	4
187.891	122.107	Trembling_Aspen	Adult	24.4714	17.3274	0	1	0	3.9	3
103.943	93.4204	Paper_Birch	Adult	24.368	19.7046	0	1	5	5	3
49.5972	123.993	Hybrid_Spruce	Adult	24.3225	14.1478	1	1	3	5.7	1
33.9661	156.934	Black_Cottonwood	Adult	24.2712	20.3886	1	0	5	10.8	2
155.103	147.821	Black_Cottonwood	Adult	24.2194	20.3662	1	0	5	3.3	2
25.1953	8.25806	Lodgepole_Pine	Adult	23.8806	22.4779	1	0	1	4	2
178.754	131.055	Western_Hemlock	Adult	23.8516	23.6243	0	1	1	3	3
50.4089	47.0947	Subalpine_Fir	Adult	23.8412	17.661	0	1	0	8.5	3
24.8413	160.016	Black_Cottonwood	Adult	23.8184	20.1907	1	1	2	10.1	1
189.886	53.9001	Western_Hemlock	Adult	23.7564	23.5859	0	0	0	0.3	4
40.3015	171.814	Subalpine_Fir	Adult	23.7405	17.617	0	1	5	9.4	3
76.8799	85.5164	Paper_Birch	Adult	23.7366	19.4279	1	0	2	4.4	2
98.4619	67.1326	Hybrid_Spruce	Adult	23.6703	13.8943	0	1	3	6.7	3
44.9829	33.9539	Western_Redcedar	Adult	23.6572	23.4431	1	1	0	5	1
59.4421	52.5879	Black_Cottonwood	Adult	23.4549	20.029	1	1	0	6.9	1
189.996	126.154	Hybrid_Spruce	Adult	23.3459	13.7666	0	1	0	1.3	3
55.0781	127.094	Paper_Birch	Adult	23.291	19.2282	0	0	3	5.3	4
10.199	141.699	Western_Redcedar	Adult	23.2291	23.2657	0	0	3	6	4
120.801	169.794	Black_Cottonwood	Adult	23.1741	19.9022	0	0	4	2	4
150.067	179.663	Western_Redcedar	Adult	23.1686	23.2403	1	1	1	24.5	1
189.771	39.679	Black_Cottonwood	Adult	22.9523	19.8009	0	1	2	8.4	4
98.5168	43.5486	Paper_Birch	Adult	22.9327	19.0649	0	1	0	11.4	4
63.0066	15.6006	Trembling_Aspen	Adult	22.8455	16.6216	0	0	2	2.8	4
153.149	64.3188	Amabilis_Fir	Adult	22.8043	23.1894	0	1	0	9.6	4
14.5996	24.8596	Lodgepole_Pine	Adult	22.7774	21.9986	1	0	0	10.8	2
134.943	185.016	Western_Hemlock	Adult	22.7289	23.1569	0	0	1	8.1	4
53.3447	129.956	Hybrid_Spruce	Adult	22.6886	13.5049	1	1	0	6.5	1
103.998	36.5784	Hybrid_Spruce	Adult	22.6883	13.5048	0	1	0	6.7	4
44.6594	73.0042	Western_Redcedar	Adult	22.6096	23.0006	1	1	3	5.4	1
119.757	93.158	Trembling_Aspen	Adult	22.5317	16.481	0	1	3	7.2	4
143.707	1.84326	Lodgepole_Pine	Adult	22.4844	21.8662	0	1	4	2.2	4
58.5938	54.8279	Trembling_Aspen	Adult	22.4445	16.4416	1	1	5	9.5	1
44.3298	94.6899	Trembling_Aspen	Adult	22.3828	16.4137	1	0	3	8.2	2
104.248	193.347	Hybrid_Spruce	Adult	22.3141	13.3539	1	1	0	5.6	1
106.213	31.1951	Black_Cottonwood	Adult	22.2653	19.4807	0	0	4	7	4
18.5852	20.9045	Paper_Birch	Adult	22.1954	18.721	1	1	5	4.8	1
4.32739	46.8994	Amabilis_Fir	Adult	21.9852	22.8287	0	1	0	3.1	4
113.947	97.052	Paper_Birch	Adult	21.94	18.5993	0	1	0	4.7	4
53.4119	133.685	Lodgepole_Pine	Adult	21.7035	21.5026	1	1	2	11.8	1
79.4861	112.067	Trembling_Aspen	Adult	21.673	16.0884	1	0	4	7.4	2
154.639	82.428	Paper_Birch	Adult	21.6125	18.4414	1	0	5	1	2
147.662	122.833	Western_Hemlock	Adult	21.5207	22.6157	1	1	0	5.8	1
187	155.127	Hybrid_Spruce	Adult	21.4319	12.9927	0	0	0	5.7	4
8.47778	67.9626	Paper_Birch	Adult	21.4218	18.3485	0	0	4	14	4
162.836	182.41	Trembling_Aspen	Adult	21.3763	15.9502	1	1	0	8.1	1
181.006	53.0579	Western_Hemlock	Adult	21.2219	22.4754	0	0	4	6.1	4
188.257	195.312	Black_Cottonwood	Adult	21.1044	18.9165	0	0	3	0	4
38.2812	52.655	Western_Redcedar	Adult	21.0965	22.3083	0	0	1	7.5	4
158.649	88.8489	Trembling_Aspen	Adult	21.088	15.8145	1	0	0	5.3	2
20.5688	15.2893	Paper_Birch	Adult	21.0339	18.1571	0	0	2	4.7	4
168.207	144.788	Hybrid_Spruce	Adult	20.9869	12.8075	1	1	3	10.5	1
17.4561	91.6382	Lodgepole_Pine	Adult	20.9769	21.1497	0	0	4	3.6	4
130.414	56.0669	Amabilis_Fir	Adult	20.8871	22.3151	0	0	0	8.5	4
27.3438	54.4434	Paper_Birch	Adult	20.8783	18.0794	0	1	1	6.3	4
52.4353	36.8652	Hybrid_Spruce	Adult	20.7635	12.7138	0	1	3	5.1	4
66.4734	177.948	Hybrid_Spruce	Adult	20.6174	12.6522	1	0	2	9.5	2
60.2722	183.759	Black_Cottonwood	Adult	20.611	18.6677	1	1	3	3.9	1
113.3	142.78	Western_Redcedar	Adult	20.5756	22.0545	0	1	0	23.9	4
78.2837	114.899	Trembling_Aspen	Adult	20.528	15.5472	1	0	4	6.1	2
116.309	128.229	Lodgepole_Pine	Adult	20.4834	20.9017	0	0	3	6.6	4
143.878	37.5916	Subalpine_Fir	Adult	20.4703	16.1003	0	0	0	5	4
15.8386	171.686	Paper_Birch	Adult	20.455	17.8656	0	1	5	4.5	4
180.969	34.4299	Trembling_Aspen	Adult	20.3699	15.4708	0	0	2	3.5	4
81.0852	148.718	Lodgepole_Pine	Adult	20.3546	20.8359	1	0	3	9.8	2
184.186	48.9075	Western_Hemlock	Adult	20.2258	21.9881	0	0	1	7.7	4
28.2959	41.8152	Subalpine_Fir	Adult	20.2164	15.975	0	0	0	5.5	4
104.803	46.875	Subalpine_Fir	Adult	20.2032	15.9685	0	1	0	10.2	4
118.268	145.471	Black_Cottonwood	Adult	20.1572	18.4339	0	0	3	0.7	4
80.426	130.377	Hybrid_Spruce	Adult	20.1474	12.4527	1	0	3	9.9	2
132.745	135.443	Western_Redcedar	Adult	20.0974	21.8141	0	0	5	14.8	4
74.2981	91.0339	Trembling_Aspen	Adult	20.072	15.3259	1	0	1	4.4	2
47.1436	183.905	Hybrid_Spruce	Adult	20.0504	12.4112	1	1	2	7.1	1
131.403	184.003	Paper_Birch	Adult	19.9683	17.615	0	0	1	7.7	4
136.108	62.5061	Subalpine_Fir	Adult	19.9609	15.8478	0	1	0	8	4
148.279	52.0447	Subalpine_Fir	Adult	19.9344	15.8346	0	1	0	4.1	4
101.331	97.9858	Subalpine_Fir	Adult	19.9341	15.8344	0	1	0	6.2	4
51.3794	174.731	Black_Cottonwood	Adult	19.9167	18.308	1	1	2	5.1	1
116.18	177.57	Paper_Birch	Adult	19.8331	17.5445	0	0	1	7.8	4
96.3684	139.05	Black_Cottonwood	Adult	19.7726	18.232	0	1	1	1.6	4
43.4753	80.7678	Amabilis_Fir	Adult	19.7455	21.742	0	1	0	1.7	4
46.1548	115.314	Trembling_Aspen	Adult	19.7021	15.1438	1	1	5	5.7	1
93.335	99.4446	Amabilis_Fir	Adult	19.6741	21.7047	0	1	0	1.6	4
17.0166	87.1338	Subalpine_Fir	Adult	19.631	15.6819	0	1	0	10.5	4
180.914	157.446	Hybrid_Spruce	Adult	19.5609	12.2005	0	0	1	11.5	4
151.788	147.571	Lodgepole_Pine	Adult	19.4974	20.3852	1	0	1	5.2	2
189.703	65.1428	Amabilis_Fir	Adult	19.4406	21.5818	0	0	0	6.7	4
141.443	2.7771	Paper_Birch	Adult	19.3518	17.2901	0	1	4	5.7	4
48.3582	180.725	Amabilis_Fir	Adult	19.2517	21.481	0	1	0	7.2	4
83.8867	17.7673	Trembling_Aspen	Adult	19.2203	14.9033	1	0	2	0.4	2
163.367	33.5144	Amabilis_Fir	Adult	19.1476	21.425	0	1	0	10.6	4
141.846	25.4822	Trembling_Aspen	Adult	19.082	14.8336	0	0	0	2.5	4
143.713	127.374	Black_Cottonwood	Adult	19.0558	17.8462	0	0	0	4.6	4
48.0469	89.1907	Western_Redcedar	Adult	18.9645	21.2151	0	1	4	9.8	4
22.0459	29.0833	Subalpine_Fir	Adult	18.949	15.3327	0	0	0	12	4
13.7634	119.843	Black_Cottonwood	Adult	18.8617	17.7396	1	1	1	3.6	1
91.1743	12.4817	Subalpine_Fir	Adult	18.8504	15.2815	0	1	0	5.9	4
157.66	81.9031	Amabilis_Fir	Adult	18.8007	21.2355	0	0	0	1.8	4
31.9702	174.127	Black_Cottonwood	Adult	18.79	17.6999	0	1	3	2.2	4
45.2087	138.226	Hybrid_Spruce	Adult	18.7393	11.8411	1	1	3	10.7	1
198.608	44.8059	Amabilis_Fir	Adult	18.6597	21.1573	0	0	0	9.8	4
26.2146	187.976	Paper_Birch	Adult	18.653	16.9116	0	1	5	1.6	4
67.2607	183.795	Western_Hemlock	Adult	18.551	21.0965	1	1	4	5.4	1
195.447	85.9009	Trembling_Aspen	Adult	18.4143	14.4922	0	1	3	0.7	4
126.233	110.962	Western_Redcedar	Adult	18.3704	20.8837	0	0	1	12.5	4
121.405	59.0332	Western_Redcedar	Adult	18.3563	20.8757	0	1	0	12.1	4
47.76	42.3767	Amabilis_Fir	Adult	18.3115	20.9612	0	1	0	1.2	4
82.428	74.7192	Paper_Birch	Adult	18.3057	16.7193	0	0	1	11.6	4
173.615	71.2341	Western_Redcedar	Adult	18.2758	20.8298	0	1	2	1.1	4
45.7031	148.761	Lodgepole_Pine	Adult	18.15	19.6317	1	1	0	9.2	1
86.2854	59.3201	Subalpine_Fir	Adult	18.0988	14.8854	0	0	0	4.9	4
109.131	136.359	Paper_Birch	Adult	18.0768	16.591	0	1	1	11	4
33.4106	131.671	Trembling_Aspen	Adult	17.9541	14.2525	1	1	3	1.8	1
89.1785	100.226	Subalpine_Fir	Adult	17.887	14.7718	0	0	0	9.1	4
176.904	15.1733	Amabilis_Fir	Adult	17.8555	20.6978	0	1	0	5.9	4
123.419	23.3643	Amabilis_Fir	Adult	17.7982	20.6641	0	0	0	9.7	4
100.366	197.04	Black_Cottonwood	Adult	17.7695	17.1219	0	1	2	6.4	4
179.48	100.677	Western_Redcedar	Adult	17.627	20.4513	0	0	0	2.5	4
98.8159	7.02515	Western_Redcedar	Adult	17.5543	20.408	0	1	3	20.5	4
98.0896	102.673	Western_Redcedar	Adult	17.4081	20.3202	0	1	4	13.9	4
36.3525	48.4375	Paper_Birch	Adult	17.3901	16.1986	1	1	1	1.9	1
63.4644	38.6047	Western_Redcedar	Adult	17.3459	20.2825	1	0	4	10	2
21.1365	185.858	Western_Redcedar	Adult	17.3123	20.2622	1	0	0	7.2	2
51.5808	51.0254	Paper_Birch	Adult	17.1558	16.0621	1	1	5	4.4	1
141.724	10.6445	Black_Cottonwood	Adult	17.1341	16.7484	0	0	0	1.6	4
38.385	119.684	Trembling_Aspen	Adult	17.1301	13.814	1	1	4	2.3	1
10.1807	173.822	Trembling_Aspen	Adult	17.1033	13.7995	1	1	1	1.3	1
94.635	61.8286	Paper_Birch	Adult	17.0517	16.0011	0	1	1	0.3	4
143.604	57.1594	Western_Hemlock	Adult	17.0462	20.2112	0	0	2	1.7	4
111.749	160.437	Hybrid_Spruce	Adult	16.9574	11.0364	0	1	3	3.6	4
179.663	14.4348	Western_Hemlock	Adult	16.9019	20.1217	0	1	0	11.5	4
133.496	46.814	Amabilis_Fir	Adult	16.8073	20.0627	0	0	0	1.2	4
152.374	171.399	Lodgepole_Pine	Adult	16.7822	18.8063	1	1	5	9.6	1
105.298	63.4949	Western_Redcedar	Adult	16.6772	19.8689	0	1	5	20.1	4
148.651	165.039	Lodgepole_Pine	Adult	16.6522	18.7245	1	0	3	2.9	2
99.823	86.7126	Black_Cottonwood	Adult	16.5344	16.3859	0	1	4	0	4
180.072	124.53	Hybrid_Spruce	Adult	16.5067	10.8272	0	0	1	7.4	4
187.83	128.894	Western_Hemlock	Adult	16.4716	19.8503	0	1	1	5.6	4
194.012	124.323	Trembling_Aspen	Adult	16.3382	13.381	0	0	5	8.1	4
112.61	139.526	Paper_Birch	Adult	16.2943	15.5485	0	1	3	6.8	4
34.4727	9.57642	Lodgepole_Pine	Adult	16.236	18.4586	0	1	5	11.7	4
196.722	2.92969	Western_Hemlock	Adult	16.2329	19.6965	0	0	2	4.8	4
131.75	156.403	Hybrid_Spruce	Adult	16.2299	10.6976	0	0	1	8.5	4
130.17	25.415	Western_Hemlock	Adult	16.1133	19.6186	0	0	2	11.1	4
134.979	186.09	Black_Cottonwood	Adult	15.8936	15.9876	0	0	0	3.5	4
154.163	144.855	Paper_Birch	Adult	15.8466	15.2742	1	0	4	11.2	2
86.2732	125.58	Lodgepole_Pine	Adult	15.8063	18.1775	1	0	1	0.3	2
52.6917	36.6943	Paper_Birch	Adult	15.704	15.1858	1	1	1	4.8	1
0.738525	167.12	Western_Hemlock	Adult	15.675	19.328	1	1	1	11.6	1
118.372	140.179	Black_Cottonwood	Adult	15.5627	15.7774	0	0	0	0.5	4
42.6636	114.465	Subalpine_Fir	Adult	15.5597	13.4667	0	0	0	7.6	4
145.813	10.6445	Lodgepole_Pine	Adult	15.2737	17.8197	1	1	0	5.5	1
108.905	108.27	Lodgepole_Pine	Adult	15.2609	17.8109	0	1	2	6.8	4
172.394	189.41	Lodgepole_Pine	Adult	15.2454	17.8003	0	1	4	7.7	4
145.709	113.123	Paper_Birch	Adult	15.058	14.7784	1	0	4	0.1	2
157.025	61.7126	Western_Redcedar	Adult	15.0421	18.7819	1	0	0	20.7	2
189.758	123.718	Hybrid_Spruce	Adult	15.0217	10.1217	0	1	0	11.2	4
68.5852	105.817	Black_Cottonwood	Adult	15.0159	15.4231	1	1	5	8.8	1
172.986	154.852	Paper_Birch	Adult	14.9524	14.7107	0	1	0	11.1	4
189.032	180.627	Western_Redcedar	Adult	14.8737	18.6635	0	0	5	14.5	4
102.74	177.063	Western_Redcedar	Adult	14.7983	18.6101	0	1	2	12	4
199.5	7.44629	Hybrid_Spruce	Adult	14.7906	10.0097	0	1	5	0.4	4
108.997	165.833	Amabilis_Fir	Adult	14.7821	18.7104	0	1	0	11.3	4
36.2	180.64	Trembling_Aspen	Adult	14.7354	12.469	1	1	5	3.5	1
46.9604	64.7156	Paper_Birch	Adult	14.628	14.501	0	0	0	7.1	4
10.3027	175.47	Amabilis_Fir	Adult	14.5648	18.5548	0	1	0	11.1	4
156.36	5.97534	Black_Cottonwood	Adult	14.552	15.1156	1	0	1	9.7	2
98.9075	125.256	Western_Hemlock	Adult	14.5364	18.5343	0	1	2	0.5	4
130.383	8.25806	Lodgepole_Pine	Adult	14.5316	17.3027	0	0	4	7.9	4
16.2048	109.18	Western_Redcedar	Adult	14.4882	18.3878	1	0	1	9.5	2
130.487	129.401	Trembling_Aspen	Adult	14.4733	12.3151	0	0	3	5.7	4
76.7822	154.895	Western_Hemlock	Adult	14.4083	18.4414	1	0	0	10.7	2
139.703	44.696	Western_Hemlock	Adult	14.3527	18.4008	0	0	2	2.4	4
36.6211	156.097	Subalpine_Fir	Adult	14.35	12.7447	0	1	0	1.6	4
174.414	28.6072	Lodgepole_Pine	Adult	14.1321	17.0155	0	0	1	4.9	4
105.475	52.0325	Lodgepole_Pine	Adult	14.0408	16.949	0	1	5	9.1	4
1.64795	40.0024	Lodgepole_Pine	Adult	14.0027	16.9211	0	0	2	2.5	4
25.6531	98.3643	Black_Cottonwood	Adult	13.9066	14.6769	0	0	4	9.5	4
26.0254	196.973	Hybrid_Spruce	Adult	13.8882	9.56588	0	0	2	6.3	4
190.71	198.267	Western_Hemlock	Adult	13.8528	18.0298	0	0	3	11.8	4
175.232	20.4346	Trembling_Aspen	Adult	13.7842	11.9042	0	1	5	7.9	4
131.775	156.055	Subalpine_Fir	Adult	13.6221	12.2952	0	0	0	0.7	4
194.482	28.7781	Black_Cottonwood	Adult	13.6069	14.4689	0	1	4	8.9	4
98.4802	35.0342	Western_Hemlock	Adult	13.6017	17.8388	0	1	5	9.4	4
169.58	59.4971	Hybrid_Spruce	Adult	13.5617	9.40287	1	1	5	2.7	1
17.0288	190.979	Trembling_Aspen	Adult	13.5339	11.7526	1	0	4	10.7	2
159.143	115.289	Black_Cottonwood	Adult	13.53	14.4151	1	1	0	7.8	1
194.452	178.802	Amabilis_Fir	Adult	13.5193	17.7755	1	0	0	7.4	2
113.94	63.6169	Trembling_Aspen	Adult	13.4805	11.7201	0	1	5	1.5	4
129.694	141.864	Western_Hemlock	Adult	13.4555	17.7263	0	0	2	6.6	4
132.275	144.196	Western_Hemlock	Adult	13.4448	17.7181	0	0	0	6.5	4
12.5977	57.0618	Lodgepole_Pine	Adult	13.3527	16.4362	1	0	0	0.6	2
156.732	37.8967	Amabilis_Fir	Adult	13.2489	17.5655	0	1	0	4.4	4
85.8704	112.659	Amabilis_Fir	Adult	13.2147	17.5387	0	0	0	4.6	4
189.929	35.6934	Subalpine_Fir	Adult	13.1616	12.0047	0	0	0	11	4
13.4766	107.52	Hybrid_Spruce	Adult	13.0441	9.14182	0	1	0	1.6	4
181.915	108.014	Lodgepole_Pine	Adult	13.0212	16.1821	0	1	5	10.9	4
57.074	60.1135	Trembling_Aspen	Adult	12.9913	11.4196	1	1	0	1.7	1
28.8818	117.932	Amabilis_Fir	Adult	12.991	17.3619	0	0	0	3.5	4
98.0591	191.718	Western_Redcedar	Adult	12.9895	17.2507	0	1	2	11.4	4
55.3345	151.379	Hybrid_Spruce	Adult	12.9614	9.0998	1	1	0	8.9	1
135.791	101.55	Trembling_Aspen	Adult	12.9474	11.3923	0	0	0	11.7	4
116.656	157.947	Western_Hemlock	Adult	12.9224	17.3071	0	0	3	11.4	4
49.7803	2.96021	Paper_Birch	Adult	12.8821	13.3217	1	1	0	9.1	1
55.7434	180.17	Subalpine_Fir	Adult	12.847	11.8035	0	1	0	12	4
